id,pid_7,republican,democrat,LV_INDEX_DUMMY,black,hispanic,white,race_4,female,educ_1,educ_2,educ_3,USHHI2,EDUATT,income_quintile,vote_choice,direct_Y,Z,list_Y,WEIGHTS
ID_1751,4,0,0,0,0,0,1,White,1,0,1,0,2,2,Below 20th Income Percentile,5,0,1,0,0.940922577
ID_1752,4,0,0,1,0,0,1,White,0,0,1,0,18,2,60th - 80th Income Percentile,2,0,1,1,5.218986791
ID_1753,2,0,1,0,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,0,3,0.382642765
ID_1754,4,0,0,0,0,0,1,White,0,0,1,0,9,2,40th - 60th Income Percentile,3,0,1,3,2.484790162
ID_1755,2,0,1,1,0,0,1,White,1,0,0,0,7,4,20th - 40th Income Percentile,2,0,0,1,0.301816643
ID_1756,2,0,1,1,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,1,1,1,3,4.11801278
ID_1757,4,0,0,0,0,0,1,White,0,0,1,0,13,2,40th - 60th Income Percentile,4,0,1,2,2.313950102
ID_1758,1,0,1,0,0,1,0,Hispanic,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,1,3,0.375462771
ID_1759,6,1,0,1,1,0,0,Black,1,0,1,0,5,2,20th - 40th Income Percentile,4,0,0,3,1.270313826
ID_1760,6,1,0,1,0,0,1,White,1,0,0,1,23,3,Above 80th Income Percentile,1,1,0,2,0.948107434
ID_1761,7,1,0,1,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,1,1,1,2,0.749348651
ID_1762,4,0,0,0,0,0,1,White,0,0,1,0,15,2,60th - 80th Income Percentile,5,0,0,2,0.822092129
ID_1763,3,0,1,1,0,0,1,White,0,0,0,0,20,4,Above 80th Income Percentile,1,1,1,2,0.845708541
ID_1764,2,0,1,1,0,0,1,White,0,0,0,1,19,3,Above 80th Income Percentile,2,0,1,4,0.421521231
ID_1765,5,1,0,0,0,0,1,White,1,0,0,1,5,3,20th - 40th Income Percentile,1,1,1,2,0.287636884
ID_1766,4,0,0,0,0,1,0,Hispanic,0,0,1,0,2,2,Below 20th Income Percentile,4,0,1,0,0.59292865
ID_1767,4,0,0,0,0,1,0,Hispanic,0,0,1,0,14,2,40th - 60th Income Percentile,4,0,0,0,0.506774716
ID_1768,6,1,0,1,0,0,1,White,0,0,1,0,6,2,20th - 40th Income Percentile,2,0,0,1,1.221780155
ID_1769,4,0,0,0,0,0,1,White,0,0,1,0,12,2,40th - 60th Income Percentile,1,1,0,1,3.44061563
ID_1770,1,0,1,1,1,0,0,Black,1,0,0,1,16,3,60th - 80th Income Percentile,2,0,1,2,0.656441929
ID_1771,1,0,1,1,0,0,1,White,1,0,0,1,11,3,40th - 60th Income Percentile,2,0,0,2,0.713450762
ID_1772,1,0,1,1,0,1,0,Hispanic,0,0,1,0,9,2,40th - 60th Income Percentile,2,0,1,2,3.328469231
ID_1773,4,0,0,0,0,0,1,White,1,0,0,1,12,3,40th - 60th Income Percentile,2,0,1,1,0.402088849
ID_1774,1,0,1,1,0,0,1,White,1,0,0,1,20,3,Above 80th Income Percentile,2,0,1,2,0.408908986
ID_1775,4,0,0,1,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,5,0,1,3,1.07081755
ID_1776,3,0,1,1,0,0,1,White,1,0,1,0,1,2,Below 20th Income Percentile,3,0,0,2,1.267846274
ID_1777,2,0,1,1,0,1,0,Hispanic,1,0,1,0,9,2,40th - 60th Income Percentile,2,0,1,1,1.013935819
ID_1778,6,1,0,1,0,0,1,White,0,0,0,1,14,3,40th - 60th Income Percentile,1,1,1,2,0.250616614
ID_1779,6,1,0,0,0,1,0,Hispanic,1,0,1,0,3,2,Below 20th Income Percentile,5,0,1,4,0.467091284
ID_1780,3,0,1,1,1,0,0,Black,1,0,1,0,9,2,40th - 60th Income Percentile,2,0,0,1,0.872156606
ID_1781,4,0,0,0,0,0,1,White,1,0,1,0,8,2,20th - 40th Income Percentile,5,0,0,3,3.678032752
ID_1782,7,1,0,1,0,0,1,White,0,0,1,0,11,2,40th - 60th Income Percentile,1,1,1,2,0.838153903
ID_1783,3,0,1,1,0,1,0,Hispanic,1,0,0,1,10,3,40th - 60th Income Percentile,3,0,0,1,0.669193315
ID_1784,5,1,0,1,0,0,1,White,0,0,0,1,15,3,60th - 80th Income Percentile,1,1,1,2,0.697382261
ID_1785,4,0,0,0,0,0,1,White,0,0,1,0,7,2,20th - 40th Income Percentile,4,0,1,0,6.503142115
ID_1786,3,0,1,1,0,0,1,White,1,0,1,0,13,2,40th - 60th Income Percentile,5,0,0,0,2.555314293
ID_1787,6,1,0,0,0,0,1,White,0,0,1,0,19,2,Above 80th Income Percentile,1,1,0,0,0.950008401
ID_1788,4,0,0,0,0,0,1,White,0,0,1,0,24,2,Above 80th Income Percentile,5,0,0,0,1.311219894
ID_1789,6,1,0,1,0,0,1,White,1,0,0,1,24,3,Above 80th Income Percentile,1,1,1,2,1.054049431
ID_1790,2,0,1,1,0,0,1,White,1,0,0,1,7,3,20th - 40th Income Percentile,2,0,0,1,0.452241033
ID_1791,2,0,1,1,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,2,0,0,3,2.333507657
ID_1792,6,1,0,0,0,0,1,White,0,0,1,0,6,2,20th - 40th Income Percentile,1,1,1,1,0.50309583
ID_1793,6,1,0,1,0,0,1,White,1,0,0,1,23,3,Above 80th Income Percentile,1,1,1,2,0.390242609
ID_1794,6,1,0,1,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,1,1,1,2,0.748983873
ID_1795,7,1,0,1,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,1,1,0,1,2.531091132
ID_1796,4,0,0,1,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,3,0,0,1,0.423340504
ID_1797,2,0,1,1,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,2,0,0,3,0.603768229
ID_1798,3,0,1,1,0,1,0,Hispanic,1,0,0,1,20,3,Above 80th Income Percentile,2,0,0,2,0.424187193
ID_1799,4,0,0,0,0,0,1,White,1,0,1,0,1,2,Below 20th Income Percentile,5,0,1,1,1.431362471
ID_1800,3,0,1,0,0,1,0,Hispanic,1,0,1,0,7,2,20th - 40th Income Percentile,5,0,0,2,0.416321464
ID_1801,6,1,0,1,0,0,1,White,0,0,0,0,14,4,40th - 60th Income Percentile,1,1,0,1,0.442270851
ID_1802,6,1,0,1,0,0,0,Other Race,0,0,1,0,1,2,Below 20th Income Percentile,1,1,0,3,0.424765212
ID_1803,1,0,1,1,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,2,0,0,2,0.603359403
ID_1804,6,1,0,0,0,0,1,White,0,0,1,0,19,2,Above 80th Income Percentile,1,1,0,2,1.865604972
ID_1805,7,1,0,1,0,0,1,White,1,0,0,1,15,3,60th - 80th Income Percentile,1,1,1,3,0.501614942
ID_1806,3,0,1,1,0,0,1,White,1,0,0,1,6,3,20th - 40th Income Percentile,2,0,1,1,0.836773132
ID_1807,6,1,0,1,0,1,0,Hispanic,1,0,1,0,19,2,Above 80th Income Percentile,1,1,1,2,0.398360038
ID_1808,6,1,0,1,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,2,0,1,1,0.366186945
ID_1809,1,0,1,1,0,0,0,Other Race,1,0,0,1,1,3,Below 20th Income Percentile,2,0,0,2,0.33247423
ID_1810,7,1,0,1,0,0,1,White,0,0,1,0,17,2,60th - 80th Income Percentile,1,1,0,1,1.351252084
ID_1811,1,0,1,1,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,2,0,1,2,1.907661599
ID_1812,1,0,1,1,0,1,0,Hispanic,1,0,1,0,12,2,40th - 60th Income Percentile,2,0,1,2,0.57116151
ID_1813,6,1,0,0,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,4,0,0,0,0.556465153
ID_1814,1,0,1,1,0,0,1,White,0,0,1,0,13,2,40th - 60th Income Percentile,1,1,0,2,2.009192436
ID_1815,7,1,0,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,2,0,1,2,0.556465153
ID_1816,6,1,0,0,0,0,1,White,0,0,1,0,24,2,Above 80th Income Percentile,1,1,1,4,1.351252084
ID_1817,6,1,0,1,0,0,1,White,0,0,1,0,11,2,40th - 60th Income Percentile,1,1,0,1,0.887828695
ID_1818,4,0,0,0,0,0,1,White,0,0,1,0,2,2,Below 20th Income Percentile,4,0,1,0,2.675401192
ID_1819,4,0,0,1,0,0,1,White,0,0,0,0,11,4,40th - 60th Income Percentile,1,1,1,2,1.213679633
ID_1820,7,1,0,0,0,0,1,White,0,0,1,0,14,2,40th - 60th Income Percentile,1,1,0,1,1.817551385
ID_1821,6,1,0,1,0,0,1,White,0,0,0,1,23,3,Above 80th Income Percentile,3,0,1,1,0.697382261
ID_1822,5,1,0,1,0,0,1,White,0,0,1,0,19,2,Above 80th Income Percentile,1,1,1,3,0.887828695
ID_1823,3,0,1,1,0,1,0,Hispanic,0,0,1,0,1,2,Below 20th Income Percentile,3,0,0,2,0.669212678
ID_1824,6,1,0,1,0,0,1,White,0,0,0,1,21,3,Above 80th Income Percentile,1,1,0,2,0.982011182
ID_1825,3,0,1,1,0,0,1,White,1,0,1,0,3,2,Below 20th Income Percentile,2,0,0,1,1.499339843
ID_1826,6,1,0,1,0,0,1,White,0,0,0,1,18,3,60th - 80th Income Percentile,1,1,1,3,0.697721907
ID_1827,3,0,1,1,0,0,1,White,1,0,1,0,17,2,60th - 80th Income Percentile,2,0,0,1,0.578144242
ID_1828,2,0,1,1,0,0,1,White,0,0,0,0,16,4,60th - 80th Income Percentile,2,0,1,2,0.423279673
ID_1829,7,1,0,1,0,0,1,White,0,0,0,1,19,3,Above 80th Income Percentile,1,1,0,1,1.465417622
ID_1830,6,1,0,1,0,1,0,Hispanic,0,0,1,0,19,2,Above 80th Income Percentile,2,0,1,2,0.724484839
ID_1831,5,1,0,1,0,0,1,White,0,0,0,1,19,3,Above 80th Income Percentile,1,1,0,2,0.697382261
ID_1832,1,0,1,1,0,0,1,White,0,0,0,1,12,3,40th - 60th Income Percentile,2,0,1,2,0.991892115
ID_1833,6,1,0,1,0,0,1,White,0,0,1,0,17,2,60th - 80th Income Percentile,1,1,0,1,0.887828695
ID_1834,4,0,0,0,0,1,0,Hispanic,0,0,1,0,6,2,20th - 40th Income Percentile,3,0,1,0,1.966097396
ID_1835,1,0,1,1,0,0,1,White,0,0,1,0,10,2,40th - 60th Income Percentile,2,0,1,2,1.778078075
ID_1836,4,0,0,1,0,0,1,White,0,0,1,0,19,2,Above 80th Income Percentile,1,1,0,2,0.838556909
ID_1837,4,0,0,1,0,0,1,White,0,0,0,0,21,4,Above 80th Income Percentile,3,0,0,1,1.213679633
ID_1838,4,0,0,1,0,0,1,White,0,0,0,0,19,4,Above 80th Income Percentile,1,1,0,1,1.213088823
ID_1839,7,1,0,1,0,0,1,White,0,0,1,0,7,2,20th - 40th Income Percentile,1,1,1,2,0.888261093
ID_1840,2,0,1,1,0,0,1,White,0,0,0,1,11,3,40th - 60th Income Percentile,1,1,0,2,0.991409269
ID_1841,6,1,0,0,0,0,1,White,1,0,0,1,14,3,40th - 60th Income Percentile,1,1,1,2,0.226171227
ID_1842,4,0,0,0,0,0,0,Other Race,0,0,1,0,24,2,Above 80th Income Percentile,5,0,1,0,0.430444562
ID_1843,3,0,1,0,0,0,1,White,0,1,0,0,8,1,20th - 40th Income Percentile,2,0,0,2,1.141516009
ID_1844,6,1,0,1,0,0,1,White,0,0,1,0,15,2,60th - 80th Income Percentile,1,1,1,2,0.482070812
ID_1845,2,0,1,0,0,0,1,White,0,1,0,0,4,1,Below 20th Income Percentile,2,0,0,1,1.928974181
ID_1846,4,0,0,0,0,0,1,White,0,0,0,1,12,3,40th - 60th Income Percentile,4,0,0,1,0.50212861
ID_1847,1,0,1,1,0,0,1,White,0,0,1,0,2,2,Below 20th Income Percentile,2,0,1,2,1.076661039
ID_1848,5,1,0,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,1,1,0,2,0.590457453
ID_1849,6,1,0,0,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,4,0,1,0,0.424624912
ID_1850,4,0,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,3,0,0,2,1.703080613
ID_1851,2,0,1,1,0,0,1,White,0,0,0,0,16,4,60th - 80th Income Percentile,2,0,0,2,0.791079357
ID_1852,7,1,0,1,0,0,1,White,0,0,0,1,24,3,Above 80th Income Percentile,3,0,0,1,0.442270851
ID_1853,3,0,1,0,0,0,1,White,1,0,1,0,2,2,Below 20th Income Percentile,4,0,0,0,0.610560432
ID_1854,4,0,0,0,0,0,1,White,0,0,0,0,21,4,Above 80th Income Percentile,1,1,1,2,0.687873078
ID_1855,6,1,0,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,1,1,1,2,2.131721271
ID_1856,7,1,0,1,0,0,1,White,0,0,1,0,10,2,40th - 60th Income Percentile,1,1,0,1,0.887828695
ID_1857,4,0,0,1,0,0,1,White,0,0,0,1,17,3,60th - 80th Income Percentile,2,0,1,0,2.54907794
ID_1858,1,0,1,1,0,1,0,Hispanic,0,0,0,0,18,4,60th - 80th Income Percentile,2,0,1,2,0.304803543
ID_1859,2,0,1,1,0,0,1,White,0,0,0,0,22,4,Above 80th Income Percentile,2,0,1,2,0.66466381
ID_1860,1,0,1,0,0,1,0,Hispanic,0,1,0,0,1,1,Below 20th Income Percentile,2,0,0,3,1.60681324
ID_1861,4,0,0,1,0,0,0,Other Race,0,0,1,0,1,2,Below 20th Income Percentile,3,0,0,1,1.473337984
ID_1862,3,0,1,0,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,4,0,1,2,1.09306995
ID_1863,2,0,1,0,0,1,0,Hispanic,0,0,1,0,14,2,40th - 60th Income Percentile,2,0,1,2,1.406224543
ID_1864,7,1,0,1,0,1,0,Hispanic,0,0,1,0,5,2,20th - 40th Income Percentile,4,0,1,1,1.452844395
ID_1865,4,0,0,0,0,0,0,Other Race,0,1,0,0,24,1,Above 80th Income Percentile,5,0,1,2,5.0842053
ID_1866,2,0,1,1,0,1,0,Hispanic,1,0,1,0,12,2,40th - 60th Income Percentile,1,1,0,3,0.363557284
ID_1867,2,0,1,1,0,1,0,Hispanic,0,0,1,0,10,2,40th - 60th Income Percentile,2,0,0,1,0.45005295
ID_1868,4,0,0,0,0,1,0,Hispanic,0,1,0,0,6,1,20th - 40th Income Percentile,1,1,0,0,1.828711879
ID_1869,6,1,0,1,0,1,0,Hispanic,0,0,1,0,23,2,Above 80th Income Percentile,1,1,1,2,0.402341272
ID_1870,2,0,1,1,0,0,1,White,1,0,1,0,13,2,40th - 60th Income Percentile,2,0,0,1,0.713844476
ID_1871,5,1,0,0,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,3,0,0,2,0.314919044
ID_1872,5,1,0,1,0,1,0,Hispanic,0,0,1,0,19,2,Above 80th Income Percentile,1,1,1,2,0.566552449
ID_1873,2,0,1,1,1,0,0,Black,1,0,0,0,11,4,40th - 60th Income Percentile,2,0,0,1,0.539042668
ID_1874,1,0,1,1,0,0,1,White,1,0,0,0,22,4,Above 80th Income Percentile,2,0,1,2,0.71310346
ID_1875,4,0,0,0,0,1,0,Hispanic,1,0,1,0,1,2,Below 20th Income Percentile,4,0,1,0,0.978376463
ID_1876,6,1,0,0,0,1,0,Hispanic,1,0,1,0,17,2,60th - 80th Income Percentile,1,1,0,1,0.264109974
ID_1877,4,0,0,1,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,5,0,1,2,1.929994943
ID_1878,2,0,1,1,0,1,0,Hispanic,1,0,0,1,18,3,60th - 80th Income Percentile,2,0,1,3,0.285571307
ID_1879,6,1,0,0,0,1,0,Hispanic,1,0,1,0,1,2,Below 20th Income Percentile,1,1,0,2,0.633832613
ID_1880,3,0,1,1,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,1,1,0,0,0.603653257
ID_1881,1,0,1,1,0,1,0,Hispanic,1,0,1,0,11,2,40th - 60th Income Percentile,2,0,1,2,0.379670542
ID_1882,2,0,1,1,0,1,0,Hispanic,0,0,0,0,21,4,Above 80th Income Percentile,2,0,0,1,0.353512953
ID_1883,6,1,0,0,0,1,0,Hispanic,0,0,0,1,8,3,20th - 40th Income Percentile,1,1,0,1,0.210182104
ID_1884,2,0,1,1,0,0,1,White,0,0,0,0,20,4,Above 80th Income Percentile,2,0,0,3,0.356280404
ID_1885,6,1,0,0,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,1,1,1,2,0.764238169
ID_1886,5,1,0,1,0,1,0,Hispanic,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,1,2,0.215256014
ID_1887,7,1,0,1,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,1,1,0,0,0.502136192
ID_1888,2,0,1,1,0,1,0,Hispanic,1,0,0,1,19,3,Above 80th Income Percentile,2,0,1,3,0.28438495
ID_1889,6,1,0,1,0,0,1,White,1,0,0,0,23,4,Above 80th Income Percentile,1,1,0,2,0.226171227
ID_1890,5,1,0,0,0,0,1,White,1,0,1,0,17,2,60th - 80th Income Percentile,1,1,1,2,0.648648123
ID_1891,2,0,1,0,1,0,0,Black,1,1,0,0,6,1,20th - 40th Income Percentile,4,0,0,1,2.476348545
ID_1892,2,0,1,1,0,0,1,White,1,0,0,1,18,3,60th - 80th Income Percentile,3,0,1,1,0.355600811
ID_1893,6,1,0,1,0,0,1,White,1,0,1,0,17,2,60th - 80th Income Percentile,1,1,0,1,0.333949622
ID_1894,2,0,1,1,1,0,0,Black,1,0,1,0,8,2,20th - 40th Income Percentile,2,0,1,3,2.476348545
ID_1895,4,0,0,1,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,3,0,1,1,1.835412744
ID_1896,5,1,0,0,0,1,0,Hispanic,1,0,1,0,4,2,Below 20th Income Percentile,1,1,0,2,0.225734171
ID_1897,7,1,0,1,0,0,1,White,0,0,0,1,5,3,20th - 40th Income Percentile,1,1,1,2,0.262816041
ID_1898,3,0,1,1,0,1,0,Hispanic,1,0,1,0,1,2,Below 20th Income Percentile,2,0,1,3,0.8038833
ID_1899,3,0,1,1,0,1,0,Hispanic,1,0,0,1,3,3,Below 20th Income Percentile,3,0,1,0,0.931836423
ID_1900,4,0,0,1,0,1,0,Hispanic,1,0,1,0,3,2,Below 20th Income Percentile,2,0,0,2,0.642833938
ID_1901,6,1,0,0,0,1,0,Hispanic,1,0,1,0,1,2,Below 20th Income Percentile,1,1,1,1,0.604411293
ID_1902,6,1,0,0,0,1,0,Hispanic,1,0,1,0,24,2,Above 80th Income Percentile,1,1,0,0,1.342025248
ID_1903,4,0,0,0,0,1,0,Hispanic,1,0,1,0,18,2,60th - 80th Income Percentile,1,1,1,2,0.509411129
ID_1904,3,0,1,1,0,0,1,White,0,0,1,0,16,2,60th - 80th Income Percentile,1,1,0,1,0.410116183
ID_1905,7,1,0,1,0,0,1,White,0,0,1,0,12,2,40th - 60th Income Percentile,1,1,0,1,1.208188414
ID_1906,6,1,0,1,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,1,1,0,1,1.019243514
ID_1907,7,1,0,1,0,0,1,White,0,0,1,0,18,2,60th - 80th Income Percentile,1,1,0,1,1.041716027
ID_1908,2,0,1,0,0,0,1,White,1,0,0,1,9,3,40th - 60th Income Percentile,2,0,1,2,0.355600811
ID_1909,2,0,1,1,0,0,0,Other Race,1,0,0,1,9,3,40th - 60th Income Percentile,2,0,0,3,0.400143741
ID_1910,7,1,0,1,0,1,0,Hispanic,1,0,1,0,1,2,Below 20th Income Percentile,1,1,1,2,0.215256014
ID_1911,3,0,1,0,0,1,0,Hispanic,1,0,1,0,2,2,Below 20th Income Percentile,2,0,1,4,0.862824778
ID_1912,2,0,1,0,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,1,1,0,1,1.44869622
ID_1913,3,0,1,0,0,1,0,Hispanic,1,0,1,0,4,2,Below 20th Income Percentile,2,0,0,2,0.362046948
ID_1914,4,0,0,0,0,1,0,Hispanic,1,0,0,1,6,3,20th - 40th Income Percentile,4,0,1,0,0.397308142
ID_1915,3,0,1,1,0,1,0,Hispanic,1,0,0,0,15,4,60th - 80th Income Percentile,2,0,1,1,0.379276419
ID_1916,4,0,0,1,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,3,0,1,1,0.556248189
ID_1917,7,1,0,1,0,1,0,Hispanic,0,0,1,0,10,2,40th - 60th Income Percentile,1,1,0,1,0.402537224
ID_1918,2,0,1,0,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,2,0,1,1,0.603653257
ID_1919,7,1,0,1,0,0,1,White,0,0,0,1,10,3,40th - 60th Income Percentile,3,0,0,1,0.377089636
ID_1920,5,1,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,2,0,0,1,0.404991741
ID_1921,7,1,0,0,0,0,1,White,1,0,1,0,3,2,Below 20th Income Percentile,4,0,1,1,0.502380747
ID_1922,3,0,1,1,0,1,0,Hispanic,1,0,0,0,1,4,Below 20th Income Percentile,3,0,0,1,0.254286486
ID_1923,4,0,0,1,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,5,0,0,1,0.87388582
ID_1924,5,1,0,1,0,0,1,White,1,0,0,1,12,3,40th - 60th Income Percentile,5,0,0,1,0.700529195
ID_1925,4,0,0,0,0,1,0,Hispanic,1,0,1,0,3,2,Below 20th Income Percentile,4,0,0,0,0.752484843
ID_1926,6,1,0,1,0,0,1,White,1,0,0,0,15,4,60th - 80th Income Percentile,3,0,1,2,0.250138571
ID_1927,2,0,1,1,0,0,1,White,1,0,0,1,13,3,40th - 60th Income Percentile,2,0,1,1,0.55450479
ID_1928,4,0,0,0,0,1,0,Hispanic,1,0,1,0,3,2,Below 20th Income Percentile,4,0,0,3,1.543476559
ID_1929,2,0,1,1,0,1,0,Hispanic,1,0,1,0,24,2,Above 80th Income Percentile,2,0,1,0,0.564831505
ID_1930,4,0,0,0,0,1,0,Hispanic,1,0,1,0,4,2,Below 20th Income Percentile,3,0,0,1,0.400554124
ID_1931,7,1,0,1,0,0,1,White,1,0,1,0,13,2,40th - 60th Income Percentile,1,1,1,3,0.319776765
ID_1932,4,0,0,0,0,1,0,Hispanic,1,0,1,0,3,2,Below 20th Income Percentile,5,0,1,1,0.431281078
ID_1933,6,1,0,0,0,1,0,Hispanic,0,0,0,0,19,4,Above 80th Income Percentile,1,1,1,2,0.301570227
ID_1934,7,1,0,0,0,1,0,Hispanic,1,0,1,0,4,2,Below 20th Income Percentile,1,1,1,2,0.964198903
ID_1935,7,1,0,0,0,0,1,White,1,0,1,0,15,2,60th - 80th Income Percentile,4,0,1,2,1.341897238
ID_1936,3,0,1,1,0,1,0,Hispanic,1,0,0,1,5,3,20th - 40th Income Percentile,2,0,1,0,0.796438388
ID_1937,6,1,0,1,0,0,1,White,1,0,0,1,19,3,Above 80th Income Percentile,1,1,0,1,0.250138571
ID_1938,4,0,0,0,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,1,1,0,2,1.394095227
ID_1939,5,1,0,1,0,0,1,White,1,0,0,1,6,3,20th - 40th Income Percentile,1,1,1,2,0.700529195
ID_1940,6,1,0,1,0,1,0,Hispanic,0,0,0,1,8,3,20th - 40th Income Percentile,3,0,0,1,0.200425845
ID_1941,2,0,1,1,0,1,0,Hispanic,1,0,0,1,15,3,60th - 80th Income Percentile,2,0,0,3,0.285571307
ID_1942,2,0,1,0,0,1,0,Hispanic,1,0,1,0,11,2,40th - 60th Income Percentile,1,1,0,1,1.022351475
ID_1943,4,0,0,0,0,1,0,Hispanic,1,0,1,0,8,2,20th - 40th Income Percentile,4,0,0,2,3.00213096
ID_1944,4,0,0,0,1,0,0,Black,0,0,1,0,1,2,Below 20th Income Percentile,4,0,0,0,2.217590826
ID_1945,4,0,0,1,0,0,0,Other Race,0,0,0,1,24,3,Above 80th Income Percentile,3,0,1,3,0.279620145
ID_1946,7,1,0,1,0,0,0,Other Race,1,0,1,0,21,2,Above 80th Income Percentile,1,1,1,2,0.200232073
ID_1947,6,1,0,1,0,0,1,White,1,0,0,1,20,3,Above 80th Income Percentile,5,0,0,1,0.226171227
ID_1948,7,1,0,1,0,1,0,Hispanic,1,0,1,0,11,2,40th - 60th Income Percentile,1,1,1,2,0.640935906
ID_1949,2,0,1,1,0,0,1,White,1,0,1,0,2,2,Below 20th Income Percentile,4,0,0,1,1.074411831
ID_1950,6,1,0,1,0,1,0,Hispanic,1,0,0,1,18,3,60th - 80th Income Percentile,3,0,1,2,0.315586614
ID_1951,7,1,0,1,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,1,1,0,0,0.645953427
ID_1952,4,0,0,0,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,5,0,1,4,0.951004227
ID_1953,4,0,0,0,0,0,0,Other Race,0,1,0,0,24,1,Above 80th Income Percentile,3,0,0,1,1.033015895
ID_1954,5,1,0,1,0,0,1,White,1,0,0,1,18,3,60th - 80th Income Percentile,1,1,1,3,0.287636884
ID_1955,6,1,0,1,1,0,0,Black,1,0,0,1,19,3,Above 80th Income Percentile,1,1,1,1,0.323307458
ID_1956,2,0,1,1,0,0,1,White,0,0,0,1,19,3,Above 80th Income Percentile,2,0,0,2,0.421521231
ID_1957,1,0,1,0,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,3,0,1,3,1.07889391
ID_1958,7,1,0,1,0,0,1,White,1,0,0,0,18,4,60th - 80th Income Percentile,1,1,0,1,0.226171227
ID_1959,3,0,1,1,0,0,1,White,1,0,1,0,13,2,40th - 60th Income Percentile,3,0,0,2,0.409333901
ID_1960,6,1,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,3,0,1,2,0.318448308
ID_1961,3,0,1,1,0,0,1,White,1,0,1,0,17,2,60th - 80th Income Percentile,2,0,1,1,0.575742441
ID_1962,7,1,0,1,0,0,1,White,1,0,0,0,18,4,60th - 80th Income Percentile,1,1,0,1,0.226171227
ID_1963,7,1,0,1,0,0,1,White,0,0,0,1,10,3,40th - 60th Income Percentile,1,1,1,3,0.226603466
ID_1964,4,0,0,0,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,3,0,1,2,0.550083463
ID_1965,3,0,1,1,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,3,0,0,2,0.715693325
ID_1966,4,0,0,0,0,1,0,Hispanic,1,1,0,0,1,1,Below 20th Income Percentile,4,0,1,2,1.046622831
ID_1967,1,0,1,1,1,0,0,Black,1,0,0,1,19,3,Above 80th Income Percentile,2,0,0,2,1.208967577
ID_1968,3,0,1,0,1,0,0,Black,0,0,1,0,9,2,40th - 60th Income Percentile,3,0,1,0,2.902875843
ID_1969,1,0,1,1,0,0,1,White,0,1,0,0,2,1,Below 20th Income Percentile,2,0,0,3,1.09306995
ID_1970,6,1,0,0,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,4,0,0,0,0.366186945
ID_1971,4,0,0,1,0,0,1,White,1,0,0,0,19,4,Above 80th Income Percentile,3,0,1,2,0.555670768
ID_1972,4,0,0,1,0,0,1,White,1,0,0,1,3,3,Below 20th Income Percentile,2,0,1,2,0.456293603
ID_1973,4,0,0,0,0,0,1,White,1,0,1,0,1,2,Below 20th Income Percentile,4,0,0,2,0.632472838
ID_1974,7,1,0,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,1,1,1,4,0.226603466
